5ab9f71f-5d33-41f5-9bad-722c211b8298,1.2
67e17f3b-3013-4f85-85fb-bb77470fc10f,8.716666666666667
e902327e-d250-42c7-a5b1-060084533f36,16.2
0edbc4e5-240d-48cd-ad78-ef2ec274f38e,8.25
37cf963d-1212-446f-93b7-83b4e3a25c2d,21.033333333333335
9c9de11a-397a-4ae3-9680-a3aea05f150e,6.2
96b76724-71a4-426f-af30-046744fa3ee8,20.2
27242c77-22a6-4ceb-9768-7a3775d9bc4a,6.333333333333333
d5c40131-dfe4-4287-966b-50868f1caa2a,6.0
86605d82-6a4c-4f82-a3fd-8905cda3f669,18.4
31019e8e-e7c1-4c22-9457-a5b1e37755a4,13.366666666666667
68da63ae-6094-47dd-ba97-9de4908297a8,14.416666666666666
c592fdb0-1ccc-4daf-9335-34c46708f0ae,2.75
de9f36a9-3988-41b5-a9b2-c5a30030f87c,1380.0666666666666
2f329d9d-e5c1-42cb-b90c-ee9956305750,32.81666666666667
ac798d1d-54d8-47b4-8842-85c7c1fdab93,2.3333333333333335
f6c93941-642c-471d-ba99-4fe553f9ba05,21.866666666666667
41dd26c1-610f-4fef-b3fe-33bb7af5e378,14.433333333333334
e8aa4fc9-6b9f-42ce-a05c-ee397e1d5351,5.866666666666666
df069d13-a649-4360-9b3f-ae12c7d42185,22.366666666666667
5a6598de-8ae4-462e-b372-b437d964b10b,0.9166666666666666
97c28ddd-1aca-462c-bf20-c77c3d5185f8,28.683333333333334
2541ebba-191d-4c66-9411-c2d1887b3583,7.9
83c30fd4-a956-4072-bf6d-0c9aa853a1ee,16.766666666666666
d000fec0-5c33-4e02-9c93-9eba76b69f25,15.8
cf96315b-6d8b-4a3a-9e62-82c021aefe1a,14.25
49c23250-c9d3-4373-9801-1cc27406c3c5,8.083333333333334
d3ea965d-6e56-4bb0-a72b-bf66ddd062a9,13.633333333333333
b65c9c06-b7dc-4d5b-a9b6-b383ca4851d6,3.566666666666667
80537f01-1532-4879-8179-9cbc095859bc,0.03333333333333333
72387d4c-c259-442f-a581-e4bf52d6d61c,8.466666666666667
f5bc9312-2f50-4385-8c26-392274a8ec69,3.0833333333333335
839e035b-251f-441e-a72a-148141446c8e,7.483333333333333
fc816c6c-e62a-42c2-818e-8fad9f0510a9,16.116666666666667
1b78129e-9aae-47d8-9b5d-b6adad5c2b24,6.983333333333333
963374ac-89df-44b3-9973-6749e678b3cb,12.483333333333333
47c8cf4e-875e-4883-84ba-a00de9fe8c7c,8.783333333333333
2f19d1c3-92d6-4a7e-bed1-2403d4287bf5,4.333333333333333
3dbd333f-fd36-4147-9d99-90373f436e45,4.383333333333334
f5a36326-ed6b-49ec-9329-e55820018de5,7.7
a3b90461-d450-4c84-95f2-c92a52170179,14.333333333333334
7d7eaebb-4366-4344-9e4d-4bdcb79e7117,1.3166666666666667
